model,agent_id,agent.persona_name,agent.ses_background,scenario.scenario_name,scenario.scenario_index,question_id,reasoning_text,reasoning_text_length,correct,ses_3level
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_3_2_mc,"Cliff earns $15 per hour, so for 'h' hours, he earns 15h dollars. He also earns an additional $10 for each television sold, so for 'n' televisions, he earns 10n dollars. His total earnings are the sum of these two amounts, 15h + 10n.",233,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_3_3_mc,"When a positive number is multiplied by a negative number, the product is negative. When a negative number is multiplied by a negative number, the product is positive. In the original list, there are two positive numbers (1 and 2), which when multiplied by -3 will yield negative products.",289,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_6_2_mc,"The total number of marbles in the box is 5 (white) + 6 (red) + 9 (blue) = 20. The number of white marbles is 5, so the probability of drawing a white marble is 5/20, which simplifies to 1/4.",191,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_9_11_mc,"The inequality (x - 8)(x + 5) < 0 holds true when x is between -5 and 8, i.e., -5 < x < 8. The smallest integer value of x that satisfies this condition is -4.",159,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_9_1_mc,"First, convert the total length of the rope from feet to inches: 20 feet * 12 inches/foot = 240 inches. Then, divide the total length by the length of each piece: 240 inches / 20 inches/piece = 12 pieces.",204,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",optimal_conditions,0,q_2007_4_9_5_mc,"The phrase ""x is"" translates to ""x ="", and ""5 more than y"" means adding 5 to y, resulting in ""y + 5"" or ""5 + y"". Combining these gives the equation x = 5 + y.",158,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_2_1_mc,"From 3x = 0, we can deduce that x must be 0. Substituting x = 0 into the expression 1 + x + x^2 gives 1 + 0 + 0^2, which simplifies to 1.",137,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_2_5_mc,Subtracting k from both sides of the inequality k + n < k yields n < 0.,71,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_19_mc,"I set up the two equations: x² = 4y² and x = 2y + 1. Substituting the second equation into the first yields (2y + 1)² = 4y², which simplifies to 4y² + 4y + 1 = 4y², then 4y + 1 = 0, so y = -1/4. Plugging y = -1/4 back into x = 2y + 1 gives x = 2(-1/4) + 1 = -1/2 + 1 = 1/2.",273,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_20_mc,"The slope of line l, passing through (0,0) and (2,1), is (1-0)/(2-0) = 1/2. Since line q is perpendicular to line l, its slope must be the negative reciprocal of 1/2, which is -2. Using the points (2,1) and (0,t) for line q, its slope is (t-1)/(0-2) = (t-1)/(-2). Setting this equal to -2, we get (t-1)/(-2) = -2, which simplifies to t-1 = 4, so t = 5.",352,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_2_mc,"The machine fills 24 cartons in 60 minutes. To find out how many cartons it fills in 5 minutes, we can set up a proportion: (24 cartons / 60 minutes) = (x cartons / 5 minutes), which gives x = (24 * 5) / 60 = 120 / 60 = 2 cartons.",230,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_6_mc,"Let the number be x. ""3 more than twice a number is equal to 10"" translates to the equation 2x + 3 = 10. Solving for x, we get 2x = 7, so x = 7/2. The question asks for 4 times the number, which is 4 * (7/2) = 14.",213,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_7_mc,"Since 'a' is a negative number, multiplying it by any positive number greater than 1 will result in a smaller (more negative) number. Thus, 'a' itself is the greatest among a, 2a, 4a, and 8a.",191,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_6_9_mc,"Taking the square root of both sides of (x-2)^2 = 25 gives x-2 = ±5. This leads to two possible values for x: x-2 = 5 (so x=7) or x-2 = -5 (so x=-3). Since the problem states x < 0, the correct value for x is -3.",212,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_1_9_4_mc,"The phrase ""twice as long as Maly has"" translates to 2n, and ""5 years less than"" means we subtract 5 from that quantity, resulting in 2n - 5.",141,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_2_11_mc,"The total revenue from sofas was $500 * 24 = $12,000. Since the total revenue from tables was equal to this amount, $12,000 / $300 per table means 40 tables were sold. Therefore, 40 tables - 24 sofas = 16 more tables than sofas.",228,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_2_15_mc,"To combine these terms, find a common denominator: 1 + 1/r = r/r + 1/r = (r+1)/r.",81,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_2_6_mc,"The 104th term is 4 terms after the 100th term. Since each term is 3 more than the previous term, the difference is 4 * 3 = 12.",127,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_6_2_mc,"Since d is an odd integer, 2d will always be an even integer. Since n is an even integer, 5n will also always be an even integer. The sum of two even integers (even + even) is always an even integer.",199,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_6_6_mc,"Let C be the number of children on the bus as it left school. Working backward, if 14 children remained after 10 got off at the third stop, there were 14 + 10 = 24 children before the third stop. This 24 represents three-quarters of the children remaining after the first stop, so (3/4) * X = 24, which means X = 32 children were on the bus after the first stop. Since 4 children got off at the first stop, the initial number of children was 32 + 4 = 36.",454,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_9_12_mc,"Given f(x) = 2x - 3 and f(k) = 5, substitute k into the function to get 2k - 3 = 5, then solve for k: 2k = 8, so k = 4.",119,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_9_15_mc,"The point (a,b) is the intersection of the two lines, so we set the y-values equal to find a: 2a + 3 = 1 - 3a, which gives 5a = -2, so a = -2/5. Substituting a back into either equation gives b = 2(-2/5) + 3 = -4/5 + 15/5 = 11/5. Now, check the options with a = -2/5 and b = 11/5; only E, a = 4 - 2b, holds true: -2/5 = 4 - 2(11/5) = 20/5 - 22/5 = -2/5.",353,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_2_9_5_mc,"Since r is always an odd number and s is always an even number, their sum r + s will always be an odd number (Odd + Even = Odd). Therefore, the probability that r + s will be an odd number is 1.",194,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_3_4_1_mc,"Fred and Norman own 128 - 44 = 84 comic books combined, so their average is 84 / 2 = 42.",88,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_3_4_4_mc,Summing these values: 2 + 1 + 1 + 0 + 2 + 1 = 7.,48,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_3_9_11_mc,"For the equation 2x + 5 = 3kx + 5 to be true for all values of x, the coefficients of x on both sides must be equal, and the constant terms must be equal. Comparing the coefficients of x, we have 2 = 3k, which means k = 2/3.",224,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_3_9_1_mc,"If 3/4 of the number is 18, then 1/4 of the number is simply 1/3 of 18, which is 6.",83,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_3_9_5_mc,"Since 3^(1/2) is given as equal to (x + 1), we can directly substitute 3^(1/2) into the expression (x + 1)^2, which results in (3^(1/2))^2 = 3^1 = 3.",149,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_3_18_mc,"The first digit is fixed as 2 (1 choice). The second and third digits can be any of the 10 digits (0-9) because repetition is allowed (10 choices each). The last digit cannot be 0, so there are 9 choices (1-9). Multiplying the choices gives 1 * 10 * 10 * 9 = 900.",263,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_3_2_mc,"Cliff earns $15 per hour, so for 'h' hours, he earns 15h dollars. He also earns an additional $10 for each television sold, so for 'n' televisions, he earns 10n dollars. His total earnings are the sum of these two amounts, 15h + 10n.",233,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_3_3_mc,"When a positive number is multiplied by a negative number, the product is negative. When a negative number is multiplied by a negative number, the product is positive. In the original list, there are two positive numbers (1 and 2), which when multiplied by -3 will yield negative products.",289,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_6_2_mc,"The total number of marbles in the box is 5 (white) + 6 (red) + 9 (blue) = 20. The number of white marbles is 5, so the probability of drawing a white marble is 5/20, which simplifies to 1/4.",191,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_9_11_mc,"The inequality (x - 8)(x + 5) < 0 holds true when x is between -5 and 8, i.e., -5 < x < 8. The smallest integer value of x that satisfies this condition is -4.",159,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_9_1_mc,"First, convert the total length of the rope from feet to inches: 20 feet * 12 inches/foot = 240 inches. Then, divide the total length by the length of each piece: 240 inches / 20 inches/piece = 12 pieces.",204,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",moderate_stress,1,q_2007_4_9_5_mc,"The phrase ""x is"" translates to ""x ="", and ""5 more than y"" means adding 5 to y, resulting in ""y + 5"" or ""5 + y"". Combining these gives the equation x = 5 + y.",158,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_2_1_mc,"From 3x = 0, we can deduce that x must be 0. Substituting x = 0 into the expression 1 + x + x^2 gives 1 + 0 + 0^2, which simplifies to 1.",137,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_2_5_mc,Subtracting k from both sides of the inequality k + n < k yields n < 0.,71,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_19_mc,"I set up the two equations: x² = 4y² and x = 2y + 1. Substituting the second equation into the first yields (2y + 1)² = 4y², which simplifies to 4y² + 4y + 1 = 4y², then 4y + 1 = 0, so y = -1/4. Plugging y = -1/4 back into x = 2y + 1 gives x = 2(-1/4) + 1 = -1/2 + 1 = 1/2.",273,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_20_mc,"The slope of line l, passing through (0,0) and (2,1), is (1-0)/(2-0) = 1/2. Since line q is perpendicular to line l, its slope must be the negative reciprocal of 1/2, which is -2. Using the points (2,1) and (0,t) for line q, its slope is (t-1)/(0-2) = (t-1)/(-2). Setting this equal to -2, we get (t-1)/(-2) = -2, which simplifies to t-1 = 4, so t = 5.",352,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_2_mc,"The machine fills 24 cartons in 60 minutes. To find out how many cartons it fills in 5 minutes, we can set up a proportion: (24 cartons / 60 minutes) = (x cartons / 5 minutes), which gives x = (24 * 5) / 60 = 120 / 60 = 2 cartons.",230,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_6_mc,"Let the number be x. ""3 more than twice a number is equal to 10"" translates to the equation 2x + 3 = 10. Solving for x, we get 2x = 7, so x = 7/2. The question asks for 4 times the number, which is 4 * (7/2) = 14.",213,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_7_mc,"Since 'a' is a negative number, multiplying it by any positive number greater than 1 will result in a smaller (more negative) number. Thus, 'a' itself is the greatest among a, 2a, 4a, and 8a.",191,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_6_9_mc,"Taking the square root of both sides of (x-2)^2 = 25 gives x-2 = ±5. This leads to two possible values for x: x-2 = 5 (so x=7) or x-2 = -5 (so x=-3). Since the problem states x < 0, the correct value for x is -3.",212,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_1_9_4_mc,"The phrase ""twice as long as Maly has"" translates to 2n, and ""5 years less than"" means we subtract 5 from that quantity, resulting in 2n - 5.",141,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_2_11_mc,"The total revenue from sofas was $500 * 24 = $12,000. Since the total revenue from tables was equal to this amount, $12,000 / $300 per table means 40 tables were sold. Therefore, 40 tables - 24 sofas = 16 more tables than sofas.",228,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_2_15_mc,"To combine these terms, find a common denominator: 1 + 1/r = r/r + 1/r = (r+1)/r.",81,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_2_6_mc,"The 104th term is 4 terms after the 100th term. Since each term is 3 more than the previous term, the difference is 4 * 3 = 12.",127,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_6_2_mc,"Since d is an odd integer, 2d will always be an even integer. Since n is an even integer, 5n will also always be an even integer. The sum of two even integers (even + even) is always an even integer.",199,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_6_6_mc,"Let C be the number of children on the bus as it left school. Working backward, if 14 children remained after 10 got off at the third stop, there were 14 + 10 = 24 children before the third stop. This 24 represents three-quarters of the children remaining after the first stop, so (3/4) * X = 24, which means X = 32 children were on the bus after the first stop. Since 4 children got off at the first stop, the initial number of children was 32 + 4 = 36.",454,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_9_12_mc,"Given f(x) = 2x - 3 and f(k) = 5, substitute k into the function to get 2k - 3 = 5, then solve for k: 2k = 8, so k = 4.",119,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_9_15_mc,"The point (a,b) is the intersection of the two lines, so we set the y-values equal to find a: 2a + 3 = 1 - 3a, which gives 5a = -2, so a = -2/5. Substituting a back into either equation gives b = 2(-2/5) + 3 = -4/5 + 15/5 = 11/5. Now, check the options with a = -2/5 and b = 11/5; only E, a = 4 - 2b, holds true: -2/5 = 4 - 2(11/5) = 20/5 - 22/5 = -2/5.",353,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_2_9_5_mc,"Since r is always an odd number and s is always an even number, their sum r + s will always be an odd number (Odd + Even = Odd). Therefore, the probability that r + s will be an odd number is 1.",194,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_3_4_1_mc,"Fred and Norman own 128 - 44 = 84 comic books combined, so their average is 84 / 2 = 42.",88,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_3_4_4_mc,Summing these values: 2 + 1 + 1 + 0 + 2 + 1 = 7.,48,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_3_9_11_mc,"For the equation 2x + 5 = 3kx + 5 to be true for all values of x, the coefficients of x on both sides must be equal, and the constant terms must be equal. Comparing the coefficients of x, we have 2 = 3k, which means k = 2/3.",224,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_3_9_1_mc,"If 3/4 of the number is 18, then 1/4 of the number is simply 1/3 of 18, which is 6.",83,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_3_9_5_mc,"Since 3^(1/2) is given as equal to (x + 1), we can directly substitute 3^(1/2) into the expression (x + 1)^2, which results in (3^(1/2))^2 = 3^1 = 3.",149,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_3_18_mc,"The first digit is fixed as 2 (1 choice). The second and third digits can be any of the 10 digits (0-9) because repetition is allowed (10 choices each). The last digit cannot be 0, so there are 9 choices (1-9). Multiplying the choices gives 1 * 10 * 10 * 9 = 900.",263,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_3_2_mc,"Cliff earns $15 per hour, so for 'h' hours, he earns 15h dollars. He also earns an additional $10 for each television sold, so for 'n' televisions, he earns 10n dollars. His total earnings are the sum of these two amounts, 15h + 10n.",233,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_3_3_mc,"When a positive number is multiplied by a negative number, the product is negative. When a negative number is multiplied by a negative number, the product is positive. In the original list, there are two positive numbers (1 and 2), which when multiplied by -3 will yield negative products.",289,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_6_2_mc,"The total number of marbles in the box is 5 (white) + 6 (red) + 9 (blue) = 20. The number of white marbles is 5, so the probability of drawing a white marble is 5/20, which simplifies to 1/4.",191,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_9_11_mc,"The inequality (x - 8)(x + 5) < 0 holds true when x is between -5 and 8, i.e., -5 < x < 8. The smallest integer value of x that satisfies this condition is -4.",159,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_9_1_mc,"First, convert the total length of the rope from feet to inches: 20 feet * 12 inches/foot = 240 inches. Then, divide the total length by the length of each piece: 240 inches / 20 inches/piece = 12 pieces.",204,True,High
Gemini 2.5 Flash,11,private_school_elite,"affluent, high-income professional family",challenging_conditions,2,q_2007_4_9_5_mc,"The phrase ""x is"" translates to ""x ="", and ""5 more than y"" means adding 5 to y, resulting in ""y + 5"" or ""5 + y"". Combining these gives the equation x = 5 + y.",158,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_2_1_mc,"From 3x = 0, we can deduce that x must be 0. Substituting x = 0 into the expression 1 + x + x^2 gives 1 + 0 + 0^2 = 1.",118,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_2_5_mc,Subtracting k from both sides of the inequality k + n < k yields n < 0.,71,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_19_mc,"I set up the equations x² = 4y² and x = 2y + 1. Substituting x = 2y + 1 into the first equation yields (2y + 1)² = 4y², which simplifies to 4y² + 4y + 1 = 4y², so 4y + 1 = 0, giving y = -1/4. Plugging y = -1/4 back into x = 2y + 1 gives x = 2(-1/4) + 1 = -1/2 + 1 = 1/2.",270,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_20_mc,"The slope of line l, passing through (0,0) and (2,1), is (1-0)/(2-0) = 1/2. Since line q is perpendicular to line l, its slope must be the negative reciprocal, which is -2. Using the points (2,1) and (0,t) for line q, its slope is (t-1)/(0-2) = (t-1)/(-2). Setting this equal to -2, we get (t-1)/(-2) = -2, so t-1 = 4, which means t=5.",335,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_2_mc,"The machine fills 24 cartons in 60 minutes (1 hour). To find how many it fills in 5 minutes, we can set up a proportion or calculate the rate per minute: (24 cartons / 60 minutes) * 5 minutes = (24/12) / (60/12) * 5 = (2/5) * 5 = 2 cartons.",240,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_6_mc,"Let the number be x. The problem states that 3 more than twice a number is equal to 10, which can be written as 2x + 3 = 10. Solving for x, we get 2x = 7, so x = 7/2. The question asks for 4 times the number, which is 4 * (7/2) = 14.",233,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_7_mc,"Since 'a' is a negative number, multiplying it by positive integers (2, 4, 8) will result in numbers that are further to the left on the number line (i.e., smaller in value). Therefore, 'a' itself, being the least negative (or closest to zero) among the options, is the greatest.",279,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_6_9_mc,"Taking the square root of both sides gives x-2 = ±5. Solving for x yields x=7 or x=-3; since x must be less than 0, x=-3 is the correct value.",142,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_1_9_4_mc,"The problem states that Charlie has built houses for ""twice as long as Maly has"" (which is 2n years) ""less 5 years"", so we subtract 5 from 2n.",142,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_2_11_mc,"The total revenue from 24 sofas at $500 each is $12,000. Since this equals the total revenue from tables, and each table costs $300, 40 tables were sold ($12,000 / $300). Therefore, 16 more tables than sofas were sold (40 - 24 = 16).",233,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_2_15_mc,"I simplified the expression (x+y)/x to 1 + y/x. Since x/y = r, it follows that y/x = 1/r. Substituting this into the simplified expression gives 1 + 1/r, which combines to (r+1)/r.",180,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_2_6_mc,"The 104th term is 4 terms after the 100th term. Since each term is 3 more than the previous term, the difference between the 104th and 100th term is $4 \times 3 = 12$.",167,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_6_2_mc,"Since d is odd, 2d is even. Since n is even, 5n is even. The sum of two even integers (even + even) is always an even integer.",126,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_6_6_mc,"Let C be the number of children on the bus when it left school. Working backward, if 14 children remained after 10 got off at the third stop, there were 14 + 10 = 24 children before the third stop. Since this 24 represents three-quarters of the children remaining after the first stop (because one-quarter got off at the second stop), there were 24 / (3/4) = 24 * (4/3) = 32 children before the second stop. Finally, since 4 children got off at the first stop, the initial number of children was 32 + 4 = 36.",508,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_9_12_mc,"Given f(x) = 2x - 3 and f(k) = 5, we set 2k - 3 = 5, which simplifies to 2k = 8, so k = 4.",90,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_9_15_mc,"The point (a,b) is the intersection of the two lines, so we set the y values equal: 2a + 3 = 1 - 3a. Solving for 'a' gives 5a = -2, so a = -2/5. Substituting 'a' back into y = 2x + 3, we get b = 2(-2/5) + 3 = -4/5 + 15/5 = 11/5. Now we check the options: for E, a = 4 - 2b becomes -2/5 = 4 - 2(11/5) = 20/5 - 22/5 = -2/5, which is true.",336,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_2_9_5_mc,"The sum of an odd number (r) and an even number (s) is always an odd number. Since all numbers in the set for r are odd and all numbers in the set for s are even, r + s will always be odd, making the probability 1.",214,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_3_4_1_mc,Fred and Norman own 128 - 44 = 84 comic books combined. Their average is 84 / 2 = 42.,85,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_3_4_4_mc,"The pair ""aa"" has a value of 2. The pairs ""ab"", ""ac"", and ""ba"" each have a value of 1 because 'a' appears with another letter. The pair ""bc"" has a value of 0 since 'a' is not present. Summing the values: 2 (aa) + 1 (ab) + 1 (ac) + 0 (bc) + 2 (aa) + 1 (ba) = 7.",260,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_3_9_11_mc,"For the equation 2x + 5 = 3kx + 5 to be true for all values of x, the coefficients of x on both sides must be equal, and the constant terms must be equal. The constant terms are already equal (5 = 5), so we equate the coefficients of x: 2 = 3k. Dividing by 3 gives k = 2/3.",273,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_3_9_1_mc,"If 3/4 of the number is 18, then 1/4 of the number is 1/3 of 18, which is 6.",76,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_3_9_5_mc,"Given 3^(1/2) = x + 1, we want to find (x + 1)^2. We can directly substitute 3^(1/2) for (x + 1), so (x + 1)^2 = (3^(1/2))^2 = 3.",129,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_4_3_18_mc,"The first digit must be 2 (1 choice). The second and third digits can be any of the 10 digits (0-9) because repetition is allowed. The last digit cannot be 0, so there are 9 choices (1-9). Multiplying the choices gives 1 * 10 * 10 * 9 = 900.",241,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_4_3_2_mc,"Cliff earns $15 per hour for h hours, which is 15h. He also earns $10 per television for n televisions, which is 10n. His total earnings are the sum of these two amounts, 15h + 10n.",181,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_4_3_3_mc,"Multiplying a positive number by a negative number results in a negative number, and multiplying a negative number by a negative number results in a positive number. In the original list, there are two positive numbers (1 and 2), which will become negative when multiplied by -3, while the four negative numbers will become positive.",333,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_4_6_2_mc,"The total number of marbles is 5 (white) + 6 (red) + 9 (blue) = 20. The number of white marbles is 5, so the probability of drawing a white marble is 5/20, which simplifies to 1/4.",180,True,High
Gemini 2.5 Flash,12,math_competition_specialist,"middle to upper-middle class, parents support academic interests",optimal_conditions,0,q_2007_4_9_11_mc,"For (x - 8)(x + 5) < 0, one factor must be positive and the other negative, which means -5 < x < 8. The smallest integer in this range is -4.",141,True,High
