char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,hedging_count,meta_count,restatement_count,verification_count,first_person,first_person_plural,math_term_count,unique_word_ratio,exclamation_count,question_count,has_bullets,step_count,agent_id,ses_3level,question_id,hedging_count_per_100words,meta_count_per_100words,restatement_count_per_100words,verification_count_per_100words,first_person_per_100words,first_person_plural_per_100words,math_term_count_per_100words,exclamation_count_per_100words,question_count_per_100words,step_count_per_100words,scenario.scenario_name
277,57,4,4.859649123,14.25,0,0,0,1,0,0,3,0.684210526,0,0,1,0,32,Mid,q_2007_3_9_11_mc,0,0,0,1.754385965,0,0,5.263157895,0,0,0,moderate_stress
563,97,6,5.804123711,16.16666667,0,3,0,1,3,0,0,0.783505155,0,0,1,0,32,Mid,q_2007_3_9_13_mc,0,3.092783505,0,1.030927835,3.092783505,0,0,0,0,0,moderate_stress
498,89,8,5.595505618,11.125,0,1,0,0,0,1,0,0.674157303,0,0,1,1,32,Mid,q_2007_3_9_15_mc,0,1.123595506,0,0,0,1.123595506,0,0,0,1.123595506,moderate_stress
438,79,8,5.544303797,9.875,0,5,0,1,2,0,0,0.683544304,0,0,1,1,32,Mid,q_2007_3_9_16_num,0,6.329113924,0,1.265822785,2.53164557,0,0,0,0,1.265822785,moderate_stress
301,63,5,4.777777778,12.6,1,2,0,2,2,0,1,0.73015873,0,0,1,2,32,Mid,q_2007_3_9_1_mc,1.587301587,3.174603175,0,3.174603175,3.174603175,0,1.587301587,0,0,3.174603175,moderate_stress
305,57,5,5.350877193,11.4,0,0,0,0,1,0,1,0.754385965,0,0,1,0,32,Mid,q_2007_3_9_4_mc,0,0,0,0,1.754385965,0,1.754385965,0,0,0,moderate_stress
254,56,3,4.535714286,18.66666667,0,1,1,1,1,4,0,0.660714286,0,0,1,0,32,Mid,q_2007_3_9_5_mc,0,1.785714286,1.785714286,1.785714286,1.785714286,7.142857143,0,0,0,0,moderate_stress
441,84,6,5.25,14,0,1,1,0,1,0,0,0.714285714,0,0,1,3,32,Mid,q_2007_4_3_18_mc,0,1.19047619,1.19047619,0,1.19047619,0,0,0,0,3.571428571,moderate_stress
500,132,10,3.787878788,13.2,0,2,0,1,1,1,3,0.53030303,0,0,1,0,32,Mid,q_2007_4_3_19_mc,0,1.515151515,0,0.757575758,0.757575758,0.757575758,2.272727273,0,0,0,moderate_stress
413,74,6,5.581081081,12.33333333,0,1,0,2,1,0,2,0.77027027,0,0,0,0,32,Mid,q_2007_4_3_2_mc,0,1.351351351,0,2.702702703,1.351351351,0,2.702702703,0,0,0,moderate_stress
330,81,6,4.074074074,13.5,1,3,0,1,1,0,2,0.716049383,0,0,1,2,32,Mid,q_2007_4_3_8_mc,1.234567901,3.703703704,0,1.234567901,1.234567901,0,2.469135802,0,0,2.469135802,moderate_stress
150,27,2,5.555555556,13.5,0,2,0,0,1,0,2,0.777777778,0,0,0,0,32,Mid,q_2007_4_6_14_num,0,7.407407407,0,0,3.703703704,0,7.407407407,0,0,0,moderate_stress
435,116,7,3.75,16.57142857,0,3,0,3,4,0,1,0.525862069,1,0,1,0,32,Mid,q_2007_4_6_15_num,0,2.586206897,0,2.586206897,3.448275862,0,0.862068966,0.862068966,0,0,moderate_stress
271,49,3,5.530612245,16.33333333,0,0,0,0,0,0,1,0.653061224,0,0,1,0,32,Mid,q_2007_4_6_2_mc,0,0,0,0,0,0,2.040816327,0,0,0,moderate_stress
292,60,5,4.866666667,12,0,1,0,0,0,1,0,0.65,0,0,1,0,32,Mid,q_2007_4_9_11_mc,0,1.666666667,0,0,0,1.666666667,0,0,0,0,moderate_stress
389,73,4,5.328767123,18.25,0,1,0,0,1,0,0,0.602739726,0,0,1,0,32,Mid,q_2007_4_9_12_mc,0,1.369863014,0,0,1.369863014,0,0,0,0,0,moderate_stress
312,58,4,5.379310345,14.5,0,3,0,0,1,0,0,0.74137931,0,0,0,1,32,Mid,q_2007_4_9_1_mc,0,5.172413793,0,0,1.724137931,0,0,0,0,1.724137931,moderate_stress
285,67,4,4.253731343,16.75,0,0,0,1,0,0,0,0.611940299,0,0,0,0,32,Mid,q_2007_4_9_5_mc,0,0,0,1.492537313,0,0,0,0,0,0,moderate_stress
465,109,3,4.266055046,36.33333333,0,2,0,0,1,0,0,0.605504587,0,0,1,0,32,Mid,q_2007_1_2_15_num,0,1.834862385,0,0,0.917431193,0,0,0,0,0,challenging_conditions
221,63,4,3.507936508,15.75,0,1,0,0,1,0,2,0.507936508,0,0,1,0,32,Mid,q_2007_1_2_1_mc,0,1.587301587,0,0,1.587301587,0,3.174603175,0,0,0,challenging_conditions
274,60,4,4.566666667,15,0,1,0,0,0,1,0,0.65,0,0,1,0,32,Mid,q_2007_1_2_5_mc,0,1.666666667,0,0,0,1.666666667,0,0,0,0,challenging_conditions
414,74,5,5.594594595,14.8,0,1,0,1,2,0,0,0.716216216,2,0,1,0,32,Mid,q_2007_1_2_8_mc,0,1.351351351,0,1.351351351,2.702702703,0,0,2.702702703,0,0,challenging_conditions
227,47,7,4.829787234,6.714285714,0,2,0,1,1,0,1,0.829787234,0,0,1,0,32,Mid,q_2007_1_2_9_num,0,4.255319149,0,2.127659574,2.127659574,0,2.127659574,0,0,0,challenging_conditions
396,89,5,4.449438202,17.8,0,1,0,0,1,1,0,0.617977528,0,0,1,0,32,Mid,q_2007_1_6_12_mc,0,1.123595506,0,0,1.123595506,1.123595506,0,0,0,0,challenging_conditions
381,93,3,4.096774194,31,0,4,0,2,2,0,4,0.548387097,0,0,1,2,32,Mid,q_2007_1_6_19_mc,0,4.301075269,0,2.150537634,2.150537634,0,4.301075269,0,0,2.150537634,challenging_conditions
378,74,5,5.108108108,14.8,0,0,0,1,1,0,2,0.621621622,0,0,1,0,32,Mid,q_2007_1_6_20_mc,0,0,0,1.351351351,1.351351351,0,2.702702703,0,0,0,challenging_conditions
258,52,6,4.961538462,8.666666667,0,0,0,1,0,1,0,0.615384615,0,0,1,0,32,Mid,q_2007_1_6_2_mc,0,0,0,1.923076923,0,1.923076923,0,0,0,0,challenging_conditions
286,63,6,4.53968254,10.5,0,2,0,2,2,0,2,0.761904762,0,0,1,0,32,Mid,q_2007_1_6_6_mc,0,3.174603175,0,3.174603175,3.174603175,0,3.174603175,0,0,0,challenging_conditions
341,68,4,5.014705882,17,0,1,0,3,0,0,0,0.661764706,0,0,1,0,32,Mid,q_2007_1_6_7_mc,0,1.470588235,0,4.411764706,0,0,0,0,0,0,challenging_conditions
261,71,5,3.676056338,14.2,0,2,0,1,0,2,1,0.535211268,0,0,1,0,32,Mid,q_2007_1_6_9_mc,0,2.816901408,0,1.408450704,0,2.816901408,1.408450704,0,0,0,challenging_conditions
358,73,3,4.904109589,24.33333333,0,5,0,2,3,0,1,0.698630137,0,0,1,1,32,Mid,q_2007_1_9_13_mc,0,6.849315068,0,2.739726027,4.109589041,0,1.369863014,0,0,1.369863014,challenging_conditions
338,64,4,5.28125,16,0,1,0,0,1,2,1,0.703125,0,0,1,0,32,Mid,q_2007_1_9_4_mc,0,1.5625,0,0,1.5625,3.125,1.5625,0,0,0,challenging_conditions
364,76,7,4.789473684,10.85714286,0,2,1,2,1,0,1,0.736842105,0,0,1,0,32,Mid,q_2007_2_2_11_mc,0,2.631578947,1.315789474,2.631578947,1.315789474,0,1.315789474,0,0,0,challenging_conditions
331,72,4,4.597222222,18,0,2,0,1,2,0,0,0.569444444,0,0,0,0,32,Mid,q_2007_2_2_15_mc,0,2.777777778,0,1.388888889,2.777777778,0,0,0,0,0,challenging_conditions
455,83,5,5.481927711,16.6,0,0,0,1,0,1,1,0.626506024,0,0,1,0,32,Mid,q_2007_2_2_17_mc,0,0,0,1.204819277,0,1.204819277,1.204819277,0,0,0,challenging_conditions
410,71,12,5.774647887,5.916666667,0,3,0,1,4,0,1,0.746478873,0,0,1,0,32,Mid,q_2007_2_2_20_num,0,4.225352113,0,1.408450704,5.633802817,0,1.408450704,0,0,0,challenging_conditions
268,56,5,4.785714286,11.2,0,0,0,1,0,0,0,0.517857143,0,0,1,0,32,Mid,q_2007_2_2_6_mc,0,0,0,1.785714286,0,0,0,0,0,0,challenging_conditions
234,51,6,4.588235294,8.5,0,2,0,1,2,0,0,0.784313725,0,0,1,0,32,Mid,q_2007_2_6_12_num,0,3.921568627,0,1.960784314,3.921568627,0,0,0,0,0,challenging_conditions
487,75,9,6.493333333,8.333333333,0,3,0,1,1,0,0,0.64,0,0,1,0,32,Mid,q_2007_2_6_16_num,0,4,0,1.333333333,1.333333333,0,0,0,0,0,challenging_conditions
405,86,3,4.709302326,28.66666667,0,4,0,2,2,0,1,0.558139535,0,0,0,2,32,Mid,q_2007_2_6_18_num,0,4.651162791,0,2.325581395,2.325581395,0,1.162790698,0,0,2.325581395,challenging_conditions
261,60,2,4.35,30,0,2,0,2,1,0,3,0.666666667,0,0,1,0,32,Mid,q_2007_2_6_1_mc,0,3.333333333,0,3.333333333,1.666666667,0,5,0,0,0,challenging_conditions
267,58,4,4.603448276,14.5,0,0,0,0,0,1,1,0.568965517,0,0,0,0,32,Mid,q_2007_2_6_2_mc,0,0,0,0,0,1.724137931,1.724137931,0,0,0,challenging_conditions
540,110,5,4.909090909,22,0,2,0,1,1,0,0,0.5,0,0,1,1,32,Mid,q_2007_2_6_6_mc,0,1.818181818,0,0.909090909,0.909090909,0,0,0,0,0.909090909,challenging_conditions
429,83,6,5.168674699,13.83333333,0,4,1,1,2,1,1,0.722891566,3,0,1,0,32,Mid,q_2007_2_6_8_num,0,4.819277108,1.204819277,1.204819277,2.409638554,1.204819277,1.204819277,3.614457831,0,0,challenging_conditions
269,58,4,4.637931034,14.5,0,1,0,1,2,0,4,0.689655172,0,0,1,0,32,Mid,q_2007_2_9_12_mc,0,1.724137931,0,1.724137931,3.448275862,0,6.896551724,0,0,0,challenging_conditions
238,64,4,3.71875,16,0,1,0,1,1,0,1,0.65625,0,0,1,0,32,Mid,q_2007_2_9_15_mc,0,1.5625,0,1.5625,1.5625,0,1.5625,0,0,0,challenging_conditions
330,76,5,4.342105263,15.2,0,0,0,1,0,0,0,0.605263158,0,0,0,0,32,Mid,q_2007_2_9_5_mc,0,0,0,1.315789474,0,0,0,0,0,0,challenging_conditions
541,89,9,6.078651685,9.888888889,1,4,0,2,1,1,0,0.617977528,0,0,0,0,32,Mid,q_2007_2_9_8_mc,1.123595506,4.494382022,0,2.247191011,1.123595506,1.123595506,0,0,0,0,challenging_conditions
284,56,4,5.071428571,14,0,1,0,0,0,1,0,0.714285714,0,0,1,0,32,Mid,q_2007_3_4_1_mc,0,1.785714286,0,0,0,1.785714286,0,0,0,0,challenging_conditions
441,94,2,4.691489362,47,0,1,0,0,1,0,0,0.521276596,0,0,1,0,32,Mid,q_2007_3_4_4_mc,0,1.063829787,0,0,1.063829787,0,0,0,0,0,challenging_conditions
373,71,5,5.253521127,14.2,0,0,0,0,1,0,1,0.690140845,0,0,1,0,32,Mid,q_2007_3_4_7_mc,0,0,0,0,1.408450704,0,1.408450704,0,0,0,challenging_conditions
235,49,8,4.795918367,6.125,0,4,0,0,1,0,1,0.755102041,0,0,1,1,32,Mid,q_2007_3_4_9_num,0,8.163265306,0,0,2.040816327,0,2.040816327,0,0,2.040816327,challenging_conditions
277,57,4,4.859649123,14.25,0,0,0,1,0,0,3,0.684210526,0,0,1,0,32,Mid,q_2007_3_9_11_mc,0,0,0,1.754385965,0,0,5.263157895,0,0,0,challenging_conditions
563,97,6,5.804123711,16.16666667,0,3,0,1,3,0,0,0.783505155,0,0,1,0,32,Mid,q_2007_3_9_13_mc,0,3.092783505,0,1.030927835,3.092783505,0,0,0,0,0,challenging_conditions
498,89,8,5.595505618,11.125,0,1,0,0,0,1,0,0.674157303,0,0,1,1,32,Mid,q_2007_3_9_15_mc,0,1.123595506,0,0,0,1.123595506,0,0,0,1.123595506,challenging_conditions
438,79,8,5.544303797,9.875,0,5,0,1,2,0,0,0.683544304,0,0,1,1,32,Mid,q_2007_3_9_16_num,0,6.329113924,0,1.265822785,2.53164557,0,0,0,0,1.265822785,challenging_conditions
301,63,5,4.777777778,12.6,1,2,0,2,2,0,1,0.73015873,0,0,1,2,32,Mid,q_2007_3_9_1_mc,1.587301587,3.174603175,0,3.174603175,3.174603175,0,1.587301587,0,0,3.174603175,challenging_conditions
305,57,5,5.350877193,11.4,0,0,0,0,1,0,1,0.754385965,0,0,1,0,32,Mid,q_2007_3_9_4_mc,0,0,0,0,1.754385965,0,1.754385965,0,0,0,challenging_conditions
254,56,3,4.535714286,18.66666667,0,1,1,1,1,4,0,0.660714286,0,0,1,0,32,Mid,q_2007_3_9_5_mc,0,1.785714286,1.785714286,1.785714286,1.785714286,7.142857143,0,0,0,0,challenging_conditions
441,84,6,5.25,14,0,1,1,0,1,0,0,0.714285714,0,0,1,3,32,Mid,q_2007_4_3_18_mc,0,1.19047619,1.19047619,0,1.19047619,0,0,0,0,3.571428571,challenging_conditions
500,132,10,3.787878788,13.2,0,2,0,1,1,1,3,0.53030303,0,0,1,0,32,Mid,q_2007_4_3_19_mc,0,1.515151515,0,0.757575758,0.757575758,0.757575758,2.272727273,0,0,0,challenging_conditions
413,74,6,5.581081081,12.33333333,0,1,0,2,1,0,2,0.77027027,0,0,0,0,32,Mid,q_2007_4_3_2_mc,0,1.351351351,0,2.702702703,1.351351351,0,2.702702703,0,0,0,challenging_conditions
330,81,6,4.074074074,13.5,1,3,0,1,1,0,2,0.716049383,0,0,1,2,32,Mid,q_2007_4_3_8_mc,1.234567901,3.703703704,0,1.234567901,1.234567901,0,2.469135802,0,0,2.469135802,challenging_conditions
150,27,2,5.555555556,13.5,0,2,0,0,1,0,2,0.777777778,0,0,0,0,32,Mid,q_2007_4_6_14_num,0,7.407407407,0,0,3.703703704,0,7.407407407,0,0,0,challenging_conditions
435,116,7,3.75,16.57142857,0,3,0,3,4,0,1,0.525862069,1,0,1,0,32,Mid,q_2007_4_6_15_num,0,2.586206897,0,2.586206897,3.448275862,0,0.862068966,0.862068966,0,0,challenging_conditions
271,49,3,5.530612245,16.33333333,0,0,0,0,0,0,1,0.653061224,0,0,1,0,32,Mid,q_2007_4_6_2_mc,0,0,0,0,0,0,2.040816327,0,0,0,challenging_conditions
292,60,5,4.866666667,12,0,1,0,0,0,1,0,0.65,0,0,1,0,32,Mid,q_2007_4_9_11_mc,0,1.666666667,0,0,0,1.666666667,0,0,0,0,challenging_conditions
389,73,4,5.328767123,18.25,0,1,0,0,1,0,0,0.602739726,0,0,1,0,32,Mid,q_2007_4_9_12_mc,0,1.369863014,0,0,1.369863014,0,0,0,0,0,challenging_conditions
312,58,4,5.379310345,14.5,0,3,0,0,1,0,0,0.74137931,0,0,0,1,32,Mid,q_2007_4_9_1_mc,0,5.172413793,0,0,1.724137931,0,0,0,0,1.724137931,challenging_conditions
285,67,4,4.253731343,16.75,0,0,0,1,0,0,0,0.611940299,0,0,0,0,32,Mid,q_2007_4_9_5_mc,0,0,0,1.492537313,0,0,0,0,0,0,challenging_conditions
369,91,5,4.054945055,18.2,0,2,0,1,2,0,0,0.692307692,0,0,1,1,33,Mid,q_2007_1_2_15_num,0,2.197802198,0,1.098901099,2.197802198,0,0,0,0,1.098901099,optimal_conditions
232,71,4,3.267605634,17.75,0,1,0,0,2,0,2,0.450704225,0,0,1,0,33,Mid,q_2007_1_2_1_mc,0,1.408450704,0,0,2.816901408,0,2.816901408,0,0,0,optimal_conditions
404,91,4,4.43956044,22.75,0,0,0,1,1,2,0,0.637362637,0,0,1,0,33,Mid,q_2007_1_2_5_mc,0,0,0,1.098901099,1.098901099,2.197802198,0,0,0,0,optimal_conditions
529,96,7,5.510416667,13.71428571,0,1,0,0,1,2,0,0.71875,0,0,1,0,33,Mid,q_2007_1_2_8_mc,0,1.041666667,0,0,1.041666667,2.083333333,0,0,0,0,optimal_conditions
200,41,6,4.87804878,6.833333333,0,2,0,2,1,0,1,0.902439024,0,0,1,0,33,Mid,q_2007_1_2_9_num,0,4.87804878,0,4.87804878,2.43902439,0,2.43902439,0,0,0,optimal_conditions
370,82,3,4.512195122,27.33333333,0,2,0,0,1,1,0,0.658536585,0,0,1,0,33,Mid,q_2007_1_6_12_mc,0,2.43902439,0,0,1.219512195,1.219512195,0,0,0,0,optimal_conditions
457,98,3,4.663265306,32.66666667,0,3,1,2,3,0,4,0.591836735,0,0,1,2,33,Mid,q_2007_1_6_19_mc,0,3.06122449,1.020408163,2.040816327,3.06122449,0,4.081632653,0,0,2.040816327,optimal_conditions
432,85,4,5.082352941,21.25,0,2,0,1,1,0,0,0.611764706,0,0,1,0,33,Mid,q_2007_1_6_20_mc,0,2.352941176,0,1.176470588,1.176470588,0,0,0,0,0,optimal_conditions
277,60,6,4.616666667,10,0,2,0,0,2,0,0,0.566666667,0,0,1,0,33,Mid,q_2007_1_6_2_mc,0,3.333333333,0,0,3.333333333,0,0,0,0,0,optimal_conditions
282,66,5,4.272727273,13.2,0,2,0,2,2,0,2,0.727272727,0,0,1,0,33,Mid,q_2007_1_6_6_mc,0,3.03030303,0,3.03030303,3.03030303,0,3.03030303,0,0,0,optimal_conditions
387,70,5,5.528571429,14,0,1,0,1,0,0,1,0.642857143,0,0,1,0,33,Mid,q_2007_1_6_7_mc,0,1.428571429,0,1.428571429,0,0,1.428571429,0,0,0,optimal_conditions
259,68,7,3.808823529,9.714285714,0,1,0,1,1,1,2,0.588235294,0,0,1,0,33,Mid,q_2007_1_6_9_mc,0,1.470588235,0,1.470588235,1.470588235,1.470588235,2.941176471,0,0,0,optimal_conditions
325,79,3,4.113924051,26.33333333,0,4,0,2,4,0,1,0.582278481,0,0,1,1,33,Mid,q_2007_1_9_13_mc,0,5.063291139,0,2.53164557,5.063291139,0,1.265822785,0,0,1.265822785,optimal_conditions
320,65,3,4.923076923,21.66666667,0,2,0,0,3,0,1,0.646153846,0,0,1,0,33,Mid,q_2007_1_9_4_mc,0,3.076923077,0,0,4.615384615,0,1.538461538,0,0,0,optimal_conditions
426,84,2,5.071428571,42,0,2,0,1,2,0,2,0.654761905,0,0,1,0,33,Mid,q_2007_2_2_11_mc,0,2.380952381,0,1.19047619,2.380952381,0,2.380952381,0,0,0,optimal_conditions
328,69,3,4.753623188,23,0,2,0,2,3,0,0,0.68115942,0,0,0,0,33,Mid,q_2007_2_2_15_mc,0,2.898550725,0,2.898550725,4.347826087,0,0,0,0,0,optimal_conditions
450,78,6,5.769230769,13,0,1,0,1,1,1,1,0.641025641,0,0,1,0,33,Mid,q_2007_2_2_17_mc,0,1.282051282,0,1.282051282,1.282051282,1.282051282,1.282051282,0,0,0,optimal_conditions
449,81,10,5.543209877,8.1,0,3,0,2,5,0,1,0.75308642,0,0,1,0,33,Mid,q_2007_2_2_20_num,0,3.703703704,0,2.469135802,6.172839506,0,1.234567901,0,0,0,optimal_conditions
260,56,5,4.642857143,11.2,0,0,0,1,0,0,0,0.517857143,0,0,1,0,33,Mid,q_2007_2_2_6_mc,0,0,0,1.785714286,0,0,0,0,0,0,optimal_conditions
368,87,10,4.229885057,8.7,0,3,0,2,3,0,0,0.655172414,0,0,1,0,33,Mid,q_2007_2_6_12_num,0,3.448275862,0,2.298850575,3.448275862,0,0,0,0,0,optimal_conditions
456,70,7,6.514285714,10,0,3,0,0,2,0,0,0.614285714,0,0,1,0,33,Mid,q_2007_2_6_16_num,0,4.285714286,0,0,2.857142857,0,0,0,0,0,optimal_conditions
325,77,6,4.220779221,12.83333333,0,2,0,2,2,0,1,0.649350649,0,0,1,0,33,Mid,q_2007_2_6_18_num,0,2.597402597,0,2.597402597,2.597402597,0,1.298701299,0,0,0,optimal_conditions
351,83,5,4.228915663,16.6,0,3,0,2,4,0,3,0.542168675,0,0,1,2,33,Mid,q_2007_2_6_1_mc,0,3.614457831,0,2.409638554,4.819277108,0,3.614457831,0,0,2.409638554,optimal_conditions
549,112,5,4.901785714,22.4,0,2,0,1,1,0,0,0.535714286,0,0,1,1,33,Mid,q_2007_2_6_6_mc,0,1.785714286,0,0.892857143,0.892857143,0,0,0,0,0.892857143,optimal_conditions
217,48,5,4.520833333,9.6,0,1,0,0,2,0,1,0.708333333,2,0,1,0,33,Mid,q_2007_2_6_8_num,0,2.083333333,0,0,4.166666667,0,2.083333333,4.166666667,0,0,optimal_conditions
260,64,3,4.0625,21.33333333,0,1,0,1,2,0,4,0.640625,0,0,1,0,33,Mid,q_2007_2_9_12_mc,0,1.5625,0,1.5625,3.125,0,6.25,0,0,0,optimal_conditions
324,68,4,4.764705882,17,0,0,0,1,0,0,0,0.573529412,0,0,1,0,33,Mid,q_2007_2_9_5_mc,0,0,0,1.470588235,0,0,0,0,0,0,optimal_conditions
497,90,7,5.522222222,12.85714286,1,4,0,1,2,2,0,0.711111111,0,0,0,0,33,Mid,q_2007_2_9_8_mc,1.111111111,4.444444444,0,1.111111111,2.222222222,2.222222222,0,0,0,0,optimal_conditions
286,59,3,4.847457627,19.66666667,0,1,0,0,0,1,0,0.644067797,0,0,1,0,33,Mid,q_2007_3_4_1_mc,0,1.694915254,0,0,0,1.694915254,0,0,0,0,optimal_conditions
295,59,4,5,14.75,0,1,0,0,1,0,0,0.779661017,0,0,1,0,33,Mid,q_2007_3_4_4_mc,0,1.694915254,0,0,1.694915254,0,0,0,0,0,optimal_conditions
393,75,5,5.24,15,0,0,0,0,1,0,0,0.68,0,0,1,0,33,Mid,q_2007_3_4_7_mc,0,0,0,0,1.333333333,0,0,0,0,0,optimal_conditions
270,58,8,4.655172414,7.25,0,4,0,1,1,0,1,0.689655172,0,0,1,1,33,Mid,q_2007_3_4_9_num,0,6.896551724,0,1.724137931,1.724137931,0,1.724137931,0,0,1.724137931,optimal_conditions
292,62,4,4.709677419,15.5,0,0,0,1,0,0,2,0.64516129,0,0,1,0,33,Mid,q_2007_3_9_11_mc,0,0,0,1.612903226,0,0,3.225806452,0,0,0,optimal_conditions
696,125,8,5.568,15.625,1,3,0,0,9,1,0,0.64,1,1,1,0,33,Mid,q_2007_3_9_12_num,0.8,2.4,0,0,7.2,0.8,0,0.8,0.8,0,optimal_conditions
492,88,5,5.590909091,17.6,0,3,0,1,3,0,0,0.75,0,0,1,0,33,Mid,q_2007_3_9_13_mc,0,3.409090909,0,1.136363636,3.409090909,0,0,0,0,0,optimal_conditions
551,106,9,5.198113208,11.77777778,0,2,0,1,1,0,0,0.58490566,0,0,1,1,33,Mid,q_2007_3_9_15_mc,0,1.886792453,0,0.943396226,0.943396226,0,0,0,0,0.943396226,optimal_conditions
456,83,8,5.493975904,10.375,0,4,0,1,2,0,0,0.674698795,0,0,1,1,33,Mid,q_2007_3_9_16_num,0,4.819277108,0,1.204819277,2.409638554,0,0,0,0,1.204819277,optimal_conditions
213,49,4,4.346938776,12.25,0,1,0,2,1,0,0,0.755102041,0,0,1,0,33,Mid,q_2007_3_9_1_mc,0,2.040816327,0,4.081632653,2.040816327,0,0,0,0,0,optimal_conditions
326,61,5,5.344262295,12.2,0,0,0,0,1,1,0,0.737704918,0,0,1,0,33,Mid,q_2007_3_9_4_mc,0,0,0,0,1.639344262,1.639344262,0,0,0,0,optimal_conditions
191,44,3,4.340909091,14.66666667,0,2,0,1,2,0,1,0.75,0,0,1,0,33,Mid,q_2007_3_9_5_mc,0,4.545454545,0,2.272727273,4.545454545,0,2.272727273,0,0,0,optimal_conditions
394,84,6,4.69047619,14,0,1,0,0,0,0,0,0.619047619,0,0,1,3,33,Mid,q_2007_4_3_18_mc,0,1.19047619,0,0,0,0,0,0,0,3.571428571,optimal_conditions
418,115,11,3.634782609,10.45454545,0,1,0,1,2,1,1,0.513043478,0,0,1,0,33,Mid,q_2007_4_3_19_mc,0,0.869565217,0,0.869565217,1.739130435,0.869565217,0.869565217,0,0,0,optimal_conditions
383,69,5,5.550724638,13.8,0,2,0,1,1,0,0,0.84057971,0,0,1,0,33,Mid,q_2007_4_3_2_mc,0,2.898550725,0,1.449275362,1.449275362,0,0,0,0,0,optimal_conditions
340,83,6,4.096385542,13.83333333,0,3,0,1,1,0,2,0.722891566,0,0,1,2,33,Mid,q_2007_4_3_8_mc,0,3.614457831,0,1.204819277,1.204819277,0,2.409638554,0,0,2.409638554,optimal_conditions
190,34,2,5.588235294,17,0,3,0,0,1,0,1,0.705882353,0,0,0,0,33,Mid,q_2007_4_6_14_num,0,8.823529412,0,0,2.941176471,0,2.941176471,0,0,0,optimal_conditions
366,101,7,3.623762376,14.42857143,0,4,0,3,3,0,0,0.594059406,0,0,1,0,33,Mid,q_2007_4_6_15_num,0,3.96039604,0,2.97029703,2.97029703,0,0,0,0,0,optimal_conditions
294,55,3,5.345454545,18.33333333,0,0,0,0,0,0,0,0.581818182,0,0,1,0,33,Mid,q_2007_4_6_2_mc,0,0,0,0,0,0,0,0,0,0,optimal_conditions
396,89,8,4.449438202,11.125,0,1,0,1,2,0,0,0.528089888,0,0,1,0,33,Mid,q_2007_4_9_11_mc,0,1.123595506,0,1.123595506,2.247191011,0,0,0,0,0,optimal_conditions
313,55,4,5.690909091,13.75,0,1,0,0,1,0,0,0.8,0,0,1,0,33,Mid,q_2007_4_9_12_mc,0,1.818181818,0,0,1.818181818,0,0,0,0,0,optimal_conditions
234,46,3,5.086956522,15.33333333,0,3,0,0,1,0,0,0.717391304,0,0,1,1,33,Mid,q_2007_4_9_1_mc,0,6.52173913,0,0,2.173913043,0,0,0,0,2.173913043,optimal_conditions
286,70,4,4.085714286,17.5,0,0,0,1,0,0,0,0.557142857,0,0,0,0,33,Mid,q_2007_4_9_5_mc,0,0,0,1.428571429,0,0,0,0,0,0,optimal_conditions
369,91,5,4.054945055,18.2,0,2,0,1,2,0,0,0.692307692,0,0,1,1,33,Mid,q_2007_1_2_15_num,0,2.197802198,0,1.098901099,2.197802198,0,0,0,0,1.098901099,moderate_stress
232,71,4,3.267605634,17.75,0,1,0,0,2,0,2,0.450704225,0,0,1,0,33,Mid,q_2007_1_2_1_mc,0,1.408450704,0,0,2.816901408,0,2.816901408,0,0,0,moderate_stress
404,91,4,4.43956044,22.75,0,0,0,1,1,2,0,0.637362637,0,0,1,0,33,Mid,q_2007_1_2_5_mc,0,0,0,1.098901099,1.098901099,2.197802198,0,0,0,0,moderate_stress
529,96,7,5.510416667,13.71428571,0,1,0,0,1,2,0,0.71875,0,0,1,0,33,Mid,q_2007_1_2_8_mc,0,1.041666667,0,0,1.041666667,2.083333333,0,0,0,0,moderate_stress
200,41,6,4.87804878,6.833333333,0,2,0,2,1,0,1,0.902439024,0,0,1,0,33,Mid,q_2007_1_2_9_num,0,4.87804878,0,4.87804878,2.43902439,0,2.43902439,0,0,0,moderate_stress
370,82,3,4.512195122,27.33333333,0,2,0,0,1,1,0,0.658536585,0,0,1,0,33,Mid,q_2007_1_6_12_mc,0,2.43902439,0,0,1.219512195,1.219512195,0,0,0,0,moderate_stress
457,98,3,4.663265306,32.66666667,0,3,1,2,3,0,4,0.591836735,0,0,1,2,33,Mid,q_2007_1_6_19_mc,0,3.06122449,1.020408163,2.040816327,3.06122449,0,4.081632653,0,0,2.040816327,moderate_stress
432,85,4,5.082352941,21.25,0,2,0,1,1,0,0,0.611764706,0,0,1,0,33,Mid,q_2007_1_6_20_mc,0,2.352941176,0,1.176470588,1.176470588,0,0,0,0,0,moderate_stress
277,60,6,4.616666667,10,0,2,0,0,2,0,0,0.566666667,0,0,1,0,33,Mid,q_2007_1_6_2_mc,0,3.333333333,0,0,3.333333333,0,0,0,0,0,moderate_stress
282,66,5,4.272727273,13.2,0,2,0,2,2,0,2,0.727272727,0,0,1,0,33,Mid,q_2007_1_6_6_mc,0,3.03030303,0,3.03030303,3.03030303,0,3.03030303,0,0,0,moderate_stress
